Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,unit_price,sale_without_discount,total_cost,unit_cost
CA-2013-169334,2013-10-22,2013-10-25,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,15.51,139.59,104.6925,11.6325
US-2011-115413,2011-08-26,2011-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3,0.0,2.5056,2.8800000000000003,8.64,6.134400000000001,2.0448000000000004
US-2011-115413,2011-08-26,2011-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0.0,52.4895,49.99,149.97,97.4805,32.493500000000004
CA-2011-125150,2011-05-16,2011-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,58.22,291.1,215.414,43.0828
CA-2012-127327,2012-02-03,2012-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,100.98,100.98,75.735,75.735
CA-2014-117114,2014-11-01,2014-11-06,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,0.2,38.1576,158.98999999999998,635.9599999999999,470.61039999999997,117.65259999999999
CA-2014-117114,2014-11-01,2014-11-06,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2214,4.13,12.39,6.690600000000001,2.2302000000000004
CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936,26.639999999999997,79.91999999999999,57.5424,19.1808
CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,19.84,59.519999999999996,44.0448,14.681600000000001
CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997,129.98999999999998,389.9699999999999,272.979,90.993
CA-2012-137302,2012-04-26,2012-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,20.979999999999997,62.93999999999999,32.72879999999999,10.909599999999998
CA-2013-112382,2013-05-10,2013-05-14,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2,0.2,1.9136,11.959999999999999,23.919999999999998,17.2224,8.6112
CA-2012-128958,2012-01-24,2012-01-28,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132,3.28,16.4,10.988,2.1976
CA-2012-106257,2012-04-13,2012-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098,150.98,301.96,256.666,128.333
CA-2012-106257,2012-04-13,2012-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993,299.95,599.9,437.927,218.9635
CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176,95.98,383.92,318.65360000000004,79.66340000000001
CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0.0,5.796,6.3,12.6,6.803999999999999,3.4019999999999997
CA-2012-149083,2012-09-25,2012-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.5928,79.99,159.98,102.38719999999999,51.193599999999996
US-2011-137869,2011-03-28,2011-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764,2.04,6.12,3.2436000000000003,1.0812000000000002
US-2011-137869,2011-03-28,2011-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0.0,106.6248,296.18,1184.72,1078.0952,269.5238
CA-2013-116603,2013-07-18,2013-07-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.788,22.98,45.96,32.172,16.086
CA-2011-158470,2011-04-19,2011-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0.0,26.703,19.349999999999998,58.05,31.346999999999998,10.449
CA-2011-158470,2011-04-19,2011-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,11,0.0,34.2144,6.48,71.28,37.0656,3.3696
US-2014-123834,2014-07-22,2014-07-26,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264,44.43,177.72,145.7304,36.4326
CA-2012-125976,2012-09-27,2012-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5,0.0,69.705,30.98,154.9,85.19500000000001,17.039
CA-2012-125976,2012-09-27,2012-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12,0.0,561.564,155.99,1871.88,1310.3160000000003,109.19300000000003
CA-2013-128706,2013-02-27,2013-03-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816,20.24,40.48,23.0736,11.5368
CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3,0.2,-3.7872,7.889999999999999,23.669999999999995,22.7232,7.5744
CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168,5.279999999999999,15.839999999999998,15.84,5.28
CA-2013-104311,2013-05-03,2013-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764,3.15,6.3,3.276,1.638
CA-2011-169649,2011-12-09,2011-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568,5.28,10.56,5.491200000000001,2.7456000000000005
CA-2011-169649,2011-12-09,2011-12-15,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088,50.97000000000001,101.94000000000003,73.3968,36.6984
CA-2012-144890,2012-12-25,2012-12-29,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,2,0.0,4.8804,4.98,9.96,5.079600000000001,2.5398000000000005
CA-2014-135587,2014-12-08,2014-12-13,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4,0.0,89.7792,80.16,320.64,230.86079999999998,57.715199999999996
CA-2014-135587,2014-12-08,2014-12-13,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0,4,0.0,23.4,13.0,52.0,28.6,7.15
CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,15.989999999999998,31.979999999999997,16.6296,8.3148
CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464.0,5,0.0,134.56,92.8,464.0,329.44,65.888
CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0.0,77.8635,78.64999999999999,235.95,158.0865,52.6955
CA-2011-103429,2011-05-30,2011-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982,9.99,39.96,21.978,5.4945
CA-2014-152261,2014-03-03,2014-03-07,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4,0.7,-12.352,15.439999999999996,61.759999999999984,30.88,7.72
CA-2012-142993,2012-10-12,2012-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0.0,3.401,8.95,17.9,14.498999999999999,7.249499999999999
CA-2012-142993,2012-10-12,2012-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,0.0,40.98,81.96,81.96,40.98
CA-2012-143364,2012-07-14,2012-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,113.63999999999997,340.9199999999999,337.5108,112.5036
CA-2012-143364,2012-07-14,2012-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048,5.779999999999999,23.119999999999997,11.7912,2.9478
CA-2012-143364,2012-07-14,2012-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716,276.2,552.4,392.204,196.102
CA-2012-143364,2012-07-14,2012-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646,70.97999999999999,425.87999999999994,319.40999999999997,53.23499999999999
CA-2011-100972,2011-11-19,2011-11-24,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912,55.48,166.44,86.5488,28.8496
CA-2013-136994,2013-05-28,2013-06-03,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0.0,6.1548,6.69,13.38,7.225200000000001,3.6126000000000005
US-2014-166233,2014-07-04,2014-07-10,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2,0.2,-2.7,15.0,30.0,26.7,13.35
CA-2014-122112,2014-09-26,2014-09-30,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,4,0.2,8.8624,7.64,30.56,15.585600000000001,3.8964000000000003
CA-2013-101672,2013-10-04,2013-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0.0,2.9568,3.08,6.16,3.2032000000000003,1.6016000000000001
CA-2013-101672,2013-10-04,2013-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,285.97999999999996,1143.9199999999998,812.1831999999999,203.04579999999999
CA-2013-101672,2013-10-04,2013-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,4.28,8.56,4.708,2.354
CA-2013-101672,2013-10-04,2013-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.9754,48.91,97.82,51.84459999999999,25.922299999999996
CA-2014-168403,2014-09-10,2014-09-16,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,6,0.2,11.2752,6.479999999999999,38.879999999999995,19.8288,3.3048
CA-2014-168403,2014-09-10,2014-09-16,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.2,0.8382,13.969999999999999,13.969999999999999,10.3378,10.3378
CA-2012-148705,2012-03-12,2012-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764,3.15,6.3,3.276,1.638
CA-2013-160241,2013-11-30,2013-12-05,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,151.35999999999999,605.4399999999999,544.896,136.224
CA-2013-155747,2013-06-15,2013-06-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2,0.4,-118.0116,280.98,561.96,455.1876,227.5938
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6,0.2,1.0008,2.7799999999999994,16.679999999999996,12.3432,2.0572
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6,0.2,10.5534,15.989999999999997,95.93999999999998,66.1986,11.0331
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,0.2,14.0712,15.989999999999998,127.91999999999999,88.2648,11.0331
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,0.2,3.741,6.45,12.9,6.579000000000001,3.2895000000000003
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7,0.2,5.915,8.45,59.14999999999999,41.405,5.915
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staples,23.376,3,0.2,7.0128,9.739999999999998,29.219999999999995,16.3632,5.4544
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,4.18,20.9,13.376,2.6752
CA-2014-118017,2014-12-04,2014-12-07,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1,0.2,4.6552,20.24,20.24,11.5368,11.5368
CA-2013-113117,2013-08-17,2013-08-23,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552,6.4799999999999995,32.4,16.848,3.3695999999999997
CA-2013-148684,2013-12-26,2013-12-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,9,0.0,5.3703,2.21,19.89,14.5197,1.6133
CA-2013-148684,2013-12-26,2013-12-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2,0.0,171.9914,199.99,399.98,227.98860000000002,113.99430000000001
CA-2013-148684,2013-12-26,2013-12-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,5,0.0,137.54,68.77000000000001,343.85,206.31000000000003,41.26200000000001
CA-2013-148684,2013-12-26,2013-12-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3,0.0,49.9704,35.44,106.32,56.349599999999995,18.783199999999997
CA-2014-125367,2014-07-24,2014-07-31,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,13.92,3,0.2,4.35,5.799999999999999,17.4,9.57,3.19
CA-2014-124744,2014-06-22,2014-06-26,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0.0,40.376,16.48,82.4,42.02400000000001,8.404800000000002
CA-2014-124744,2014-06-22,2014-06-26,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,3.12,6.24,3.1824000000000003,1.5912000000000002
CA-2014-124744,2014-06-22,2014-06-26,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,55.98,447.84,228.39839999999998,28.549799999999998
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,0.2,30.6054,48.58,340.06,241.4426,34.4918
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,0.7,-1237.8462,896.9899999999999,5381.94,2852.4282000000003,475.40470000000005
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12,6.08,30.4,15.200000000000001,3.04
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,0.99,1.98,1.1088,0.5544
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0.0,39.98,39.98,31.984,31.984
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797,3.69,18.45,9.963000000000001,1.9926000000000001
CA-2014-128363,2014-08-14,2014-08-19,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604,264.78,529.56,375.98760000000004,187.99380000000002
CA-2012-126669,2012-11-07,2012-11-13,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824,47.9,95.8,49.816,24.908
US-2012-118766,2012-10-15,2012-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staples,4.464,1,0.2,1.674,5.58,5.58,2.7900000000000005,2.7900000000000005
US-2012-118766,2012-10-15,2012-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,1.9800000000000004,19.800000000000004,10.89,1.089
CA-2013-112585,2013-07-31,2013-08-03,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,357.82,715.64,536.73,268.365
CA-2013-149762,2013-12-04,2013-12-08,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176,111.96,335.88,261.9864,87.3288
CA-2013-149762,2013-12-04,2013-12-08,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.9184,2.74,21.92,16.001600000000003,2.0002000000000004
CA-2013-149762,2013-12-04,2013-12-08,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0.0,7.308,16.24,48.72,41.412,13.804
CA-2013-149762,2013-12-04,2013-12-08,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,120.98,241.96,217.764,108.882
CA-2013-167605,2013-04-29,2013-05-01,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,37.93,75.86,62.205200000000005,31.102600000000002
US-2014-105697,2014-08-26,2014-08-28,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,16.06,32.12,23.768800000000002,11.884400000000001
CA-2014-165323,2014-06-18,2014-06-22,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0.0,1668.205,680.9,3404.5,1736.295,347.259
CA-2014-165323,2014-06-18,2014-06-22,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,33.78,101.34,93.2328,31.0776
CA-2012-110891,2012-11-20,2012-11-24,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,122.99000000000001,491.96000000000004,437.8444,109.4611
